@relation InstanceResultListener

@attribute Key_Dataset {german_credit}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.bayes.NaiveBayes,weka.classifiers.lazy.IBk,weka.classifiers.rules.DecisionTable,weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"','-C 0.25 -M 2'}
@attribute Key_Scheme_version_ID {5995231201785697655,-3080186098777067172,2888557078165701326,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 85\nSize of the tree: 127\n','Number of leaves: 40\nSize of the tree: 60\n','Number of leaves: 84\nSize of the tree: 125\n','Number of leaves: 81\nSize of the tree: 111\n','Number of leaves: 67\nSize of the tree: 94\n','Number of leaves: 81\nSize of the tree: 118\n','Number of leaves: 114\nSize of the tree: 152\n','Number of leaves: 92\nSize of the tree: 127\n','Number of leaves: 66\nSize of the tree: 96\n','Number of leaves: 121\nSize of the tree: 164\n','Number of leaves: 96\nSize of the tree: 133\n','Number of leaves: 94\nSize of the tree: 130\n','Number of leaves: 109\nSize of the tree: 149\n','Number of leaves: 116\nSize of the tree: 165\n','Number of leaves: 98\nSize of the tree: 134\n','Number of leaves: 79\nSize of the tree: 113\n','Number of leaves: 91\nSize of the tree: 123\n','Number of leaves: 74\nSize of the tree: 103\n','Number of leaves: 82\nSize of the tree: 115\n','Number of leaves: 100\nSize of the tree: 143\n','Number of leaves: 86\nSize of the tree: 119\n','Number of leaves: 77\nSize of the tree: 115\n','Number of leaves: 88\nSize of the tree: 125\n','Number of leaves: 68\nSize of the tree: 100\n','Number of leaves: 93\nSize of the tree: 135\n','Number of leaves: 88\nSize of the tree: 126\n','Number of leaves: 105\nSize of the tree: 141\n','Number of leaves: 96\nSize of the tree: 138\n','Number of leaves: 90\nSize of the tree: 132\n','Number of leaves: 101\nSize of the tree: 139\n','Number of leaves: 78\nSize of the tree: 111\n','Number of leaves: 87\nSize of the tree: 122\n','Number of leaves: 102\nSize of the tree: 146\n','Number of leaves: 76\nSize of the tree: 113\n','Number of leaves: 82\nSize of the tree: 114\n','Number of leaves: 135\nSize of the tree: 185\n','Number of leaves: 120\nSize of the tree: 165\n','Number of leaves: 91\nSize of the tree: 126\n','Number of leaves: 77\nSize of the tree: 106\n','Number of leaves: 105\nSize of the tree: 146\n','Number of leaves: 93\nSize of the tree: 133\n','Number of leaves: 95\nSize of the tree: 129\n','Number of leaves: 95\nSize of the tree: 135\n','Number of leaves: 100\nSize of the tree: 141\n','Number of leaves: 69\nSize of the tree: 100\n','Number of leaves: 80\nSize of the tree: 110\n','Number of leaves: 58\nSize of the tree: 80\n','Number of leaves: 113\nSize of the tree: 157\n','Number of leaves: 89\nSize of the tree: 123\n','Number of leaves: 91\nSize of the tree: 131\n','Number of leaves: 116\nSize of the tree: 160\n','Number of leaves: 95\nSize of the tree: 136\n','Number of leaves: 105\nSize of the tree: 150\n','Number of leaves: 71\nSize of the tree: 105\n','Number of leaves: 88\nSize of the tree: 117\n','Number of leaves: 102\nSize of the tree: 141\n','Number of leaves: 110\nSize of the tree: 154\n','Number of leaves: 79\nSize of the tree: 115\n','Number of leaves: 65\nSize of the tree: 94\n','Number of leaves: 80\nSize of the tree: 112\n','Number of leaves: 99\nSize of the tree: 134\n','Number of leaves: 85\nSize of the tree: 122\n','Number of leaves: 84\nSize of the tree: 121\n','Number of leaves: 92\nSize of the tree: 126\n','Number of leaves: 113\nSize of the tree: 162\n','Number of leaves: 64\nSize of the tree: 90\n','Number of leaves: 77\nSize of the tree: 112\n','Number of leaves: 87\nSize of the tree: 128\n','Number of leaves: 93\nSize of the tree: 131\n','Number of leaves: 83\nSize of the tree: 118\n','Number of leaves: 71\nSize of the tree: 104\n','Number of leaves: 92\nSize of the tree: 133\n','Number of leaves: 105\nSize of the tree: 145\n','Number of leaves: 109\nSize of the tree: 151\n','Number of leaves: 84\nSize of the tree: 113\n','Number of leaves: 79\nSize of the tree: 114\n','Number of leaves: 88\nSize of the tree: 129\n','Number of leaves: 61\nSize of the tree: 88\n','Number of leaves: 73\nSize of the tree: 110\n','Number of leaves: 96\nSize of the tree: 131\n','Number of leaves: 118\nSize of the tree: 172\n','Number of leaves: 97\nSize of the tree: 138\n','Number of leaves: 84\nSize of the tree: 115\n','Number of leaves: 116\nSize of the tree: 158\n','Number of leaves: 82\nSize of the tree: 119\n','Number of leaves: 98\nSize of the tree: 132\n','Number of leaves: 120\nSize of the tree: 166\n','Number of leaves: 88\nSize of the tree: 122\n','Number of leaves: 99\nSize of the tree: 136\n','Number of leaves: 95\nSize of the tree: 130\n','Number of leaves: 94\nSize of the tree: 128\n','Number of leaves: 84\nSize of the tree: 118\n','Number of leaves: 95\nSize of the tree: 134\n','Number of leaves: 75\nSize of the tree: 110\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data
german_credit,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,72,28,0,72,28,0,0.292929,0.322797,0.457267,76.823888,99.783747,88.129157,1158.141207,-1070.012049,0.881292,11.581412,-10.70012,18.019545,0.180195,20.446746,0.842857,59,0.566667,17,0.433333,13,0.157143,11,0.776316,0.842857,0.808219,0.296351,0.692143,0.817786,0.72,0.44381,0.55619,0.28,0.705921,0.72,0.710198,0.296351,0.692143,0.734579,0.64485,0.72,0.011,0,0,0,0,0,29487,181623,24023,99,91,'Number of leaves: 98\nSize of the tree: 134\n',98,134,98
german_credit,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,75,25,0,75,25,0,0.348958,0.315227,0.444595,75.022253,97.018456,88.129157,5435.050014,-5346.920857,0.881292,54.3505,-53.469209,20.638683,0.206387,23.418677,0.885714,62,0.566667,17,0.433333,13,0.114286,8,0.78481,0.885714,0.832215,0.358957,0.715476,0.815115,0.75,0.430952,0.569048,0.25,0.735081,0.75,0.735492,0.358957,0.715476,0.736119,0.671009,0.75,0.012,0,0,0,0,0,25869,181623,24023,95,92.5,'Number of leaves: 79\nSize of the tree: 113\n',79,113,79
german_credit,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,71,29,0,71,29,0,0.228723,0.340463,0.46628,81.02846,101.750563,88.129157,7582.692706,-7494.563548,0.881292,75.826927,-74.945635,15.525544,0.155255,17.616808,0.871429,61,0.666667,20,0.333333,10,0.128571,9,0.753086,0.871429,0.807947,0.239188,0.644048,0.791115,0.71,0.505238,0.494762,0.29,0.685055,0.71,0.688012,0.239188,0.644048,0.697575,0.608055,0.71,0.012,0,0.015625,0,15.625,0,27521,181623,24023,93,93.5,'Number of leaves: 91\nSize of the tree: 123\n',91,123,91
german_credit,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,72,28,0,72,28,0,0.320388,0.332249,0.46291,79.073406,101.01515,88.129157,2230.992621,-2142.863464,0.881292,22.309926,-21.428635,16.607254,0.166073,18.844222,0.814286,57,0.5,15,0.5,15,0.185714,13,0.791667,0.814286,0.802817,0.320767,0.716667,0.833816,0.72,0.405714,0.594286,0.28,0.714881,0.72,0.717144,0.320767,0.716667,0.739078,0.660029,0.72,0.012,0,0.015625,0,15.625,0,24049,181623,24023,98,95.5,'Number of leaves: 74\nSize of the tree: 103\n',74,103,74
german_credit,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,71,29,0,71,29,0,0.260204,0.343749,0.480766,81.810524,104.911707,88.129157,5448.001848,-5359.87269,0.881292,54.480018,-53.598727,14.290907,0.142909,16.215867,0.842857,59,0.6,18,0.4,12,0.157143,11,0.766234,0.842857,0.802721,0.264455,0.619762,0.761197,0.71,0.467143,0.532857,0.29,0.692885,0.71,0.697754,0.264455,0.619762,0.653182,0.627776,0.71,0.014,0,0.015625,0,15.625,0,26185,181623,24023,95,93,'Number of leaves: 82\nSize of the tree: 115\n',82,115,82
german_credit,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,77,23,0,77,23,0,0.388298,0.280465,0.434751,66.749145,94.870362,88.129157,7571.346671,-7483.217513,0.881292,75.713467,-74.832175,28.906754,0.289068,32.800443,0.914286,64,0.566667,17,0.433333,13,0.085714,6,0.790123,0.914286,0.847682,0.406063,0.711667,0.798284,0.77,0.422381,0.577619,0.23,0.75835,0.77,0.752561,0.406063,0.711667,0.731013,0.689147,0.77,0.011,0,0.015625,0,15.625,0,31185,181623,24023,93,88.5,'Number of leaves: 100\nSize of the tree: 143\n',100,143,100
german_credit,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,69,31,0,69,31,0,0.209184,0.372681,0.501871,88.696214,109.517156,88.129157,6527.527408,-6439.39825,0.881292,65.275274,-64.393983,8.164158,0.081642,9.263856,0.828571,58,0.633333,19,0.366667,11,0.171429,12,0.753247,0.828571,0.789116,0.212601,0.557619,0.72173,0.69,0.494762,0.505238,0.31,0.670751,0.69,0.676909,0.212601,0.557619,0.62013,0.602105,0.69,0.011,0,0.015625,0,15.625,0,26865,181623,24023,94,95,'Number of leaves: 86\nSize of the tree: 119\n',86,119,86
german_credit,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,71,29,0,71,29,0,0.244792,0.332816,0.477226,79.208552,104.13929,88.129157,6517.578777,-6429.44962,0.881292,65.175788,-64.294496,16.328453,0.163285,18.527867,0.857143,60,0.633333,19,0.366667,11,0.142857,10,0.759494,0.857143,0.805369,0.251805,0.661429,0.78688,0.71,0.48619,0.51381,0.29,0.688788,0.71,0.69317,0.251805,0.661429,0.690146,0.618371,0.71,0.012,0,0.015625,0,15.625,0,26305,181623,24023,92,88,'Number of leaves: 77\nSize of the tree: 115\n',77,115,77
german_credit,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,71,29,0,71,29,0,0.302885,0.333793,0.457707,79.440964,99.879714,88.129157,5439.092287,-5350.96313,0.881292,54.390923,-53.509631,16.957212,0.169572,19.241319,0.8,56,0.5,15,0.5,15,0.2,14,0.788732,0.8,0.794326,0.302972,0.695,0.803949,0.71,0.41,0.59,0.29,0.707285,0.71,0.708571,0.302972,0.695,0.7032,0.6514,0.71,0.013,0,0.015625,0,15.625,0,27981,181623,24023,95,94,'Number of leaves: 88\nSize of the tree: 125\n',88,125,88
german_credit,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,72,28,0,72,28,0,0.306931,0.340665,0.449474,81.076443,98.083233,88.129157,4365.945303,-4277.816145,0.881292,43.659453,-42.778161,15.952884,0.159529,18.101709,0.828571,58,0.533333,16,0.466667,14,0.171429,12,0.783784,0.828571,0.805556,0.308446,0.758333,0.8604,0.72,0.424762,0.575238,0.28,0.710187,0.72,0.713889,0.308446,0.758333,0.75184,0.652778,0.72,0.012,0,0.015625,0,15.625,0,23611,181623,24023,96,96.5,'Number of leaves: 68\nSize of the tree: 100\n',68,100,68
german_credit,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,74,26,0,74,26,0,0.301075,0.344575,0.474797,82.006953,103.609125,88.129157,9726.704631,-9638.575474,0.881292,97.267046,-96.385755,15.881079,0.158811,18.020233,0.9,63,0.633333,19,0.366667,11,0.1,7,0.768293,0.9,0.828947,0.318079,0.580476,0.72844,0.74,0.473333,0.526667,0.26,0.721138,0.74,0.717763,0.318079,0.580476,0.650404,0.64364,0.74,0.011,0,0.015625,0,15.625,0,29801,181623,24023,91,91,'Number of leaves: 93\nSize of the tree: 135\n',93,135,93
german_credit,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,71,29,0,71,29,0,0.289216,0.334267,0.469632,79.55371,102.482038,88.129157,4372.611393,-4284.482236,0.881292,43.726114,-42.844822,16.022141,0.160221,18.180295,0.814286,57,0.533333,16,0.466667,14,0.185714,13,0.780822,0.814286,0.797203,0.290001,0.65619,0.792958,0.71,0.429048,0.570952,0.29,0.702131,0.71,0.70541,0.290001,0.65619,0.714492,0.644215,0.71,0.012,0,0,0,0,0,28175,181623,24023,96,93,'Number of leaves: 88\nSize of the tree: 126\n',88,126,88
german_credit,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,67,33,0,67,33,0,0.175,0.37997,0.516768,90.430823,112.76796,88.129157,9741.304147,-9653.17499,0.881292,97.413041,-96.53175,5.818889,0.058189,6.602683,0.8,56,0.633333,19,0.366667,11,0.2,14,0.746667,0.8,0.772414,0.176383,0.567381,0.744793,0.67,0.503333,0.496667,0.33,0.654667,0.67,0.66069,0.176383,0.567381,0.63144,0.586207,0.67,0.011,0,0,0,0,0,30677,181623,24023,91,92,'Number of leaves: 105\nSize of the tree: 141\n',105,141,105
german_credit,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,73,27,0,73,27,0,0.281915,0.318382,0.468851,75.77317,102.311714,88.129157,5444.464514,-5356.335357,0.881292,54.444645,-53.563354,19.885665,0.198857,22.564229,0.885714,62,0.633333,19,0.366667,11,0.114286,8,0.765432,0.885714,0.821192,0.294813,0.667381,0.78645,0.73,0.477619,0.522381,0.27,0.709487,0.73,0.709528,0.294813,0.667381,0.691339,0.635086,0.73,0.012,0,0,0,0,0,30311,181623,24023,95,90.5,'Number of leaves: 96\nSize of the tree: 138\n',96,138,96
german_credit,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,72,28,0,72,28,0,0.263158,0.343715,0.485499,81.802436,105.944561,88.129157,9730.267212,-9642.138055,0.881292,97.302672,-96.421381,14.633827,0.146338,16.604978,0.871429,61,0.633333,19,0.366667,11,0.128571,9,0.7625,0.871429,0.813333,0.272772,0.584524,0.740287,0.72,0.481905,0.518095,0.28,0.69875,0.72,0.701333,0.272772,0.584524,0.649731,0.626667,0.72,0.012,0,0.015625,0,15.625,0,29291,181623,24023,91,89.5,'Number of leaves: 90\nSize of the tree: 132\n',90,132,90
german_credit,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,72,28,0,72,28,0,0.263158,0.335399,0.476797,79.823212,104.045691,88.129157,6517.166377,-6429.03722,0.881292,65.171664,-64.290372,16.484007,0.16484,18.704373,0.871429,61,0.633333,19,0.366667,11,0.128571,9,0.7625,0.871429,0.813333,0.272772,0.627143,0.779551,0.72,0.481905,0.518095,0.28,0.69875,0.72,0.701333,0.272772,0.627143,0.677258,0.626667,0.72,0.014,0.001,0.015625,0,15.625,0,30385,181623,24023,94,92,'Number of leaves: 101\nSize of the tree: 139\n',101,139,101
german_credit,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,69,31,0,69,31,0,0.175532,0.370896,0.502141,88.271387,109.576046,88.129157,7596.115213,-7507.986056,0.881292,75.961152,-75.079861,7.900671,0.079007,8.964878,0.857143,60,0.7,21,0.3,9,0.142857,10,0.740741,0.857143,0.794702,0.183563,0.585238,0.752127,0.69,0.532857,0.467143,0.31,0.660624,0.69,0.666495,0.183563,0.585238,0.646039,0.581024,0.69,0.013,0,0.015625,0,15.625,0,25505,181623,24023,93,92.5,'Number of leaves: 78\nSize of the tree: 111\n',78,111,78
german_credit,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,71,29,0,71,29,0,0.244792,0.349702,0.486825,83.227193,106.233813,88.129157,7590.718269,-7502.589112,0.881292,75.907183,-75.025891,13.284275,0.132843,15.073643,0.857143,60,0.633333,19,0.366667,11,0.142857,10,0.759494,0.857143,0.805369,0.251805,0.611429,0.752382,0.71,0.48619,0.51381,0.29,0.688788,0.71,0.69317,0.251805,0.611429,0.645604,0.618371,0.71,0.011,0,0.015625,0,15.625,0,27423,181623,24023,93,93.5,'Number of leaves: 87\nSize of the tree: 122\n',87,122,87
german_credit,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,76,24,0,76,24,0,0.354839,0.312242,0.443063,74.311954,96.68422,88.129157,6505.018849,-6416.889691,0.881292,65.050188,-64.168897,22.253315,0.222533,25.250798,0.914286,64,0.6,18,0.4,12,0.085714,6,0.780488,0.914286,0.842105,0.374879,0.672857,0.78907,0.76,0.445714,0.554286,0.24,0.746341,0.76,0.739474,0.374879,0.672857,0.715834,0.671053,0.76,0.014,0,0.015625,0,15.625,0,31719,181623,24023,94,93,'Number of leaves: 102\nSize of the tree: 146\n',102,146,102
german_credit,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,71,29,0,71,29,0,0.275,0.329796,0.472978,78.489646,103.212271,88.129157,7584.687927,-7496.558769,0.881292,75.846879,-74.965588,16.90662,0.169066,19.183912,0.828571,58,0.566667,17,0.433333,13,0.171429,12,0.773333,0.828571,0.8,0.277174,0.668095,0.787513,0.71,0.448095,0.551905,0.29,0.697333,0.71,0.701818,0.277174,0.668095,0.706945,0.636364,0.71,0.013,0,0.015625,0,15.625,0,25941,181623,24023,93,89,'Number of leaves: 76\nSize of the tree: 113\n',76,113,76
german_credit,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,73,27,0,73,27,0,0.311224,0.321873,0.455809,76.604113,99.465698,88.129157,4369.74115,-4281.611993,0.881292,43.697412,-42.81612,19.218546,0.192185,21.80725,0.857143,60,0.566667,17,0.433333,13,0.142857,10,0.779221,0.857143,0.816327,0.316309,0.681429,0.793693,0.73,0.439524,0.560476,0.27,0.71502,0.73,0.718598,0.316309,0.681429,0.722424,0.653446,0.73,0.013,0,0.015625,0,15.625,0,25991,181623,24023,96,93.5,'Number of leaves: 82\nSize of the tree: 114\n',82,114,82
german_credit,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,73,27,0,73,27,0,0.281915,0.335768,0.481927,79.911067,105.16503,88.129157,10801.025244,-10712.896087,0.881292,108.010252,-107.128961,16.9739,0.169739,19.260254,0.885714,62,0.633333,19,0.366667,11,0.114286,8,0.765432,0.885714,0.821192,0.294813,0.581905,0.740057,0.73,0.477619,0.522381,0.27,0.709487,0.73,0.709528,0.294813,0.581905,0.643419,0.635086,0.73,0.012,0,0.015625,0,15.625,0,38493,181623,24023,89,89,'Number of leaves: 135\nSize of the tree: 185\n',135,185,135
german_credit,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,68,32,0,68,32,0,0.191919,0.350279,0.491604,83.364655,107.276697,88.129157,4380.911654,-4292.782496,0.881292,43.809117,-42.927825,11.818836,0.118188,13.410813,0.814286,57,0.633333,19,0.366667,11,0.185714,13,0.75,0.814286,0.780822,0.194161,0.69881,0.826686,0.68,0.499048,0.500952,0.32,0.6625,0.68,0.668798,0.194161,0.69881,0.717197,0.594115,0.68,0.012,0,0.015625,0,15.625,0,34973,181623,24023,96,92,'Number of leaves: 120\nSize of the tree: 165\n',120,165,120
german_credit,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,70,30,0,70,30,0,0.175824,0.352124,0.4773,83.803709,104.155276,88.129157,7588.507429,-7500.378271,0.881292,75.885074,-75.003783,13.798902,0.137989,15.65759,0.885714,62,0.733333,22,0.266667,8,0.114286,8,0.738095,0.885714,0.805195,0.190476,0.621429,0.76836,0.7,0.547619,0.452381,0.3,0.666667,0.7,0.667984,0.190476,0.621429,0.66681,0.57651,0.7,0.012,0,0.015625,0,15.625,0,28103,181623,24023,93,94,'Number of leaves: 91\nSize of the tree: 126\n',91,126,91
german_credit,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,69,31,0,69,31,0,0.175532,0.358926,0.515914,85.422517,112.581624,88.129157,12951.18541,-12863.056252,0.881292,129.511854,-128.630563,10.247809,0.102478,11.62817,0.857143,60,0.7,21,0.3,9,0.142857,10,0.740741,0.857143,0.794702,0.183563,0.536429,0.717686,0.69,0.532857,0.467143,0.31,0.660624,0.69,0.666495,0.183563,0.536429,0.628724,0.581024,0.69,0.015,0,0.015625,0,15.625,0,30385,181623,24023,88,85.5,'Number of leaves: 101\nSize of the tree: 139\n',101,139,101
german_credit,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,72,28,0,72,28,0,0.278351,0.340072,0.475877,80.935449,103.844878,88.129157,5446.631245,-5358.502087,0.881292,54.466312,-53.585021,15.528309,0.155283,17.619945,0.857143,60,0.6,18,0.4,12,0.142857,10,0.769231,0.857143,0.810811,0.284463,0.648333,0.774154,0.72,0.462857,0.537143,0.28,0.702098,0.72,0.706029,0.284463,0.648333,0.679763,0.636175,0.72,0.011,0,0,0,0,0,28273,181623,24023,95,93.5,'Number of leaves: 92\nSize of the tree: 127\n',92,127,92
german_credit,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,75,25,0,75,25,0,0.335106,0.299784,0.417432,71.346951,91.090988,88.129157,1147.094555,-1058.965398,0.881292,11.470946,-10.589654,25.147188,0.251472,28.53447,0.9,63,0.6,18,0.4,12,0.1,7,0.777778,0.9,0.834437,0.350438,0.683095,0.797705,0.75,0.45,0.55,0.25,0.733918,0.75,0.731045,0.350438,0.683095,0.739976,0.662117,0.75,0.011,0.001,0.015625,0,15.625,0,24559,181623,24023,99,95.5,'Number of leaves: 77\nSize of the tree: 106\n',77,106,77
german_credit,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,72,28,0,72,28,0,0.292929,0.345551,0.491124,82.239347,107.172003,88.129157,11872.00343,-11783.874272,0.881292,118.720034,-117.838743,14.211283,0.142113,16.125517,0.842857,59,0.566667,17,0.433333,13,0.157143,11,0.776316,0.842857,0.808219,0.296351,0.62619,0.761929,0.72,0.44381,0.55619,0.28,0.705921,0.72,0.710198,0.296351,0.62619,0.663523,0.64485,0.72,0.012,0,0.015625,0,15.625,0,31647,181623,24023,89,88,'Number of leaves: 105\nSize of the tree: 146\n',105,146,105
german_credit,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,69,31,0,69,31,0,0.209184,0.358416,0.505457,85.301113,110.299734,88.129157,10807.964032,-10719.834875,0.881292,108.07964,-107.198349,11.229212,0.112292,12.741767,0.828571,58,0.633333,19,0.366667,11,0.171429,12,0.753247,0.828571,0.789116,0.212601,0.60619,0.755398,0.69,0.494762,0.505238,0.31,0.670751,0.69,0.676909,0.212601,0.60619,0.649199,0.602105,0.69,0.012,0,0,0,0,0,29413,181623,24023,90,89,'Number of leaves: 93\nSize of the tree: 133\n',93,133,93
german_credit,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,75,25,0,75,25,0,0.375,0.317981,0.446542,75.677746,97.443495,88.129157,2226.543279,-2138.414122,0.881292,22.265433,-21.384141,20.246311,0.202463,22.973453,0.857143,60,0.5,15,0.5,15,0.142857,10,0.8,0.857143,0.827586,0.377964,0.738333,0.831121,0.75,0.392857,0.607143,0.25,0.74,0.75,0.742947,0.377964,0.738333,0.758593,0.68652,0.75,0.013,0,0,0,0,0,28589,181623,24023,98,94.5,'Number of leaves: 95\nSize of the tree: 129\n',95,129,95
german_credit,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,63,37,0,63,37,0,0.075,0.376529,0.514727,89.611828,112.322533,88.129157,6529.65919,-6441.530032,0.881292,65.296592,-64.4153,4.328665,0.043287,4.911728,0.771429,54,0.7,21,0.3,9,0.228571,16,0.72,0.771429,0.744828,0.075593,0.605238,0.744859,0.63,0.558571,0.441429,0.37,0.612,0.63,0.619561,0.075593,0.605238,0.646521,0.53605,0.63,0.011,0,0,0,0,0,29753,181623,24023,94,93,'Number of leaves: 95\nSize of the tree: 135\n',95,135,95
german_credit,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190117.1637,900,100,73,27,0,73,27,0,0.325,0.35653,0.496861,84.852218,108.4238,88.129157,11876.509895,-11788.380738,0.881292,118.765099,-117.883807,12.780574,0.127806,14.502095,0.842857,59,0.533333,16,0.466667,14,0.157143,11,0.786667,0.842857,0.813793,0.327569,0.553571,0.734857,0.73,0.420476,0.579524,0.27,0.718667,0.73,0.722382,0.327569,0.553571,0.62732,0.661442,0.73,0.013,0,0.015625,0,15.625,0,30797,181623,24023,89,90.5,'Number of leaves: 100\nSize of the tree: 141\n',100,141,100
